epoch,pauc,auc,f1,acc,loss,split,time,fold
5,0.14951148939797287,0.9214253641949659,0.5301204819277109,0.9076175040518638,0.20804540028375745,train,17.763052940368652,1
5,0.13849091233721975,0.9199251510130788,0.0438871473354232,0.9809878821124022,0.06170781187342151,val,52.68906807899475,1
6,0.15345664713630375,0.931723051667867,0.5737373737373738,0.9210821593317542,0.1876113769414412,train,17.840890645980835,1
6,0.12109098669984183,0.893522580446982,0.05375347544022243,0.9872712312372214,0.05708657219490999,val,53.61592388153076,1
7,0.14684464574956396,0.9238764075833554,0.5574210879785091,0.9178406682458546,0.1943361878240299,train,18.03692126274109,1
7,0.1269780009509712,0.893619453441127,0.03991446899501069,0.9832070014461677,0.053675667962532564,val,53.736318826675415,1
8,0.16276388168136996,0.9479271999406925,0.6427171783148269,0.9318040144620372,0.16462756000284418,train,17.997814655303955,1
8,0.1411477761928257,0.9171120744547754,0.03690036900369004,0.9739689821971774,0.055656925302224436,val,53.61027479171753,1
9,0.16161379414281724,0.9464282085042743,0.642190416925949,0.9283131779079915,0.17133799172154152,train,17.932347774505615,1
9,0.14196867682529196,0.9213165703856298,0.035390591281829954,0.9721363387024385,0.060551209926182556,val,53.53680944442749,1
10,0.16471308333428053,0.9503768804553889,0.6629560915275201,0.9320533599301832,0.16616833111213286,train,17.9202721118927,1
10,0.12642864868012746,0.9001721795479752,0.043355325164938736,0.9873460330125168,0.03248382790171355,val,53.76264667510986,1
11,0.16372335528449236,0.9499980226556208,0.6646077825818406,0.9323027053983294,0.16550091621743593,train,18.003151655197144,1
11,0.15152718555394068,0.9295210970342626,0.04169468728984533,0.9822345783673266,0.04177917257866461,val,53.89618706703186,1
12,0.16476781007322772,0.951074526835373,0.6703030303030303,0.9321780326642564,0.16596871598086851,train,18.041992902755737,1
12,0.13207854407969213,0.9056290649060259,0.026545581557806498,0.9652545753752556,0.07219064809208085,val,53.81947612762451,1
13,0.17029598161647097,0.9580093370277591,0.6851088875809299,0.9333000872709138,0.1569820301573016,train,17.96378493309021,1
13,0.13414089093076786,0.9094420691495592,0.038929440389294405,0.9753777489652421,0.060066590700360425,val,53.54272127151489,1
14,0.17333375041065674,0.9631526053053467,0.7111368909512761,0.937912978431617,0.14775771035351792,train,17.91576862335205,1
14,0.12975340023409504,0.9071174372669368,0.038117927337701016,0.9798658554829701,0.0522206026573428,val,53.77192544937134,1
15,0.17607986665316477,0.9669765662546995,0.7204366282595512,0.9425258695923202,0.13812250858948846,train,18.02427649497986,1
15,0.1453964929256316,0.9189815392550811,0.035398230088495575,0.9850521119034559,0.049117646045752375,val,53.949116468429565,1
16,0.17537337966032118,0.9674896790469668,0.7427267541357673,0.9437725969330507,0.14009255056063966,train,17.970558643341064,1
16,0.1464918697079827,0.9235701674054932,0.035864978902953586,0.9772103924599811,0.05469299644836389,val,54.15952706336975,1
1,0.0890444513177795,0.8185104996275929,0.43260188087774293,0.8871711756638823,0.29455511541207885,train,17.97403073310852,2
1,0.11433231208895428,0.8864724638404613,0.030044660982541615,0.9702160551545299,0.14925246613236826,val,54.109007358551025,2
2,0.12620877129734692,0.8895674071915471,0.4945652173913043,0.9072434858496446,0.2310202082648375,train,17.91639518737793,2
2,0.1322178682407557,0.8974602525863898,0.020848140251125327,0.9484734014037974,0.10627969619628619,val,54.07724118232727,2
3,0.13490540444997595,0.9074834559401797,0.5374917053749171,0.9131031043510784,0.21391220983105896,train,18.321716785430908,2
3,0.1336155794885874,0.9042843905604573,0.0270848182466144,0.9659647679245988,0.07391662189145712,val,56.47940468788147,2
4,0.14795121614581064,0.921706067113393,0.5523809523809524,0.912105722478494,0.20421764203180096,train,18.357607126235962,2
4,0.12797731215135214,0.8880598644719273,0.038303693570451436,0.9824712321252697,0.07634763341951267,val,56.112024545669556,2
5,0.15591977421741984,0.9330582853357757,0.5879265091863517,0.9217055230021194,0.18742795489087202,train,18.341675996780396,2
5,0.1383740375135715,0.9119948896182501,0.029411764705882353,0.9670868085424692,0.09015134392270716,val,56.00579261779785,2
6,0.15311451317682306,0.9335081916492791,0.6096605744125326,0.9254457050243112,0.18730213117069866,train,18.40074872970581,2
6,0.13136130211778207,0.9013707241891402,0.02254523880154257,0.9589208462679683,0.11095311350265546,val,56.50693202018738,2
7,0.15909216164869389,0.9421538184101834,0.6424167694204685,0.9276898142376262,0.176300816633244,train,18.45824909210205,2
7,0.12847150291397832,0.9032988169372652,0.025093432995194873,0.9544700851504158,0.10799918774262393,val,56.424870014190674,2
8,0.15560246922626023,0.940155249068414,0.6496062992125984,0.9334247600049869,0.1725588491313253,train,17.759557247161865,2
8,0.14283953775692299,0.9153032222236088,0.05707762557077625,0.9897021605515453,0.04037130371936105,val,52.330440282821655,2
9,0.16252467330316164,0.9464550960910274,0.6359102244389028,0.927191123301334,0.17151266131865886,train,17.72712802886963,2
9,0.13662923837216553,0.90964685951754,0.028868747901980532,0.9639326276944559,0.08235764279978955,val,52.2613799571991,2
10,0.16874743452270435,0.9557130732302469,0.6880952380952381,0.9346714873457175,0.15812465616206817,train,17.701551914215088,2
10,0.1360929290786337,0.917329435549288,0.04127579737335835,0.9745172108563663,0.06255107251752977,val,52.3979275226593,2
11,0.1698242849528304,0.9585809218118496,0.6895690193628982,0.93803765116569,0.15018282320265147,train,17.69754123687744,2
11,0.11974017546267984,0.8896293257291186,0.026743075453677174,0.9618880203463366,0.08577793685350588,val,52.35866332054138,2
12,0.16760748628715616,0.9552602436323366,0.6862745098039216,0.9361675601545942,0.15488956318913946,train,17.74382472038269,2
12,0.13969031960165226,0.9140240668405487,0.04017857142857143,0.9839174178105248,0.047389405310062575,val,52.34821057319641,2
13,0.17499512492581404,0.9645906568143428,0.7090012330456227,0.9411544695175165,0.1414987145105647,train,17.711085319519043,2
13,0.10239053861801298,0.8568920736044726,0.05825242718446602,0.9903255164503622,0.03852685872352131,val,53.022422075271606,2
1,0.08505336973096186,0.8102175783154607,0.4,0.8840543573120558,0.295746226035146,train,17.687511920928955,3
1,0.08066759431431028,0.8363008698256605,0.05847953216374269,0.9979927940058096,0.03625001946613896,val,53.155696868896484,3
2,0.12958153594051178,0.8940973701347984,0.4590665646518745,0.9118563770103478,0.22127552576170914,train,17.78765320777893,3
2,0.1281997603923575,0.9037151664149955,0.03432398493093344,0.9712383588285896,0.07852824800334111,val,52.294673442840576,3
3,0.1386428084642119,0.9089596523572054,0.5474499677211104,0.9126044134147862,0.21718844754731056,train,17.738245487213135,3
3,0.1330212402191411,0.8954953451223622,0.04823151125401929,0.9926194661580082,0.0462834820557104,val,52.44491362571716,3
4,0.1363073383219743,0.909793701064485,0.5325858444288718,0.9168432863732702,0.20752601478773108,train,17.726221799850464,3
4,0.12876726859767126,0.894231321211516,0.022999755321751896,0.9502187979204847,0.10409701351756873,val,52.215580224990845,3
5,0.15013951468432762,0.9294531000247302,0.6102102102102102,0.9190873955865853,0.19731869477622055,train,17.752331018447876,3
5,0.13860615741722923,0.9181796058953464,0.05636743215031315,0.988729725349391,0.04784924015365234,val,52.38128352165222,3
6,0.1527733818928078,0.9340926006581017,0.6021947873799726,0.9276898142376262,0.1809160641564043,train,17.74786400794983,3
6,0.11490980394603834,0.8845942893511876,0.042053184910327765,0.9806884342546534,0.06688349196818343,val,52.23143744468689,3
7,0.1511276152609066,0.9330095858219509,0.6202046035805626,0.9259443959606034,0.18400840947487893,train,17.7496018409729,3
7,0.11763892875416503,0.8763674483034032,0.023310023310023312,0.9686576654074878,0.0889959387129721,val,52.21980285644531,3
8,0.16063818119563006,0.944268319922531,0.6148555708390646,0.9301832689190874,0.1683000685676567,train,17.76453471183777,3
8,0.14465937028116455,0.9230511599755401,0.03925845147219193,0.9780329381256935,0.06689909851045857,val,56.30230379104614,3
9,0.16461306885162846,0.9498770796595254,0.6522875816993464,0.933674105473133,0.16394565096404035,train,17.863305807113647,3
9,0.132506146185621,0.9073866543534961,0.04749787955894826,0.9859994265125731,0.04187720895551727,val,52.6064658164978,3
10,0.16202910696467115,0.9482526364531635,0.6619897959183674,0.9339234509412792,0.16401338476157412,train,17.88025689125061,3
10,0.12953304588735942,0.9024488805830453,0.04044117647058824,0.9739686576654075,0.06429699477401775,val,55.123095750808716,3
11,0.16620917020536646,0.9557652895574027,0.6970074812967582,0.9394090512404937,0.15330314790903055,train,17.751857042312622,3
11,0.14981413248305897,0.9236043946787136,0.027258320126782885,0.9617384149306205,0.09161908519119127,val,52.11805701255798,3
12,0.1693142159026716,0.9591943735902779,0.6904290429042904,0.9415284877197357,0.14520563530579836,train,17.735884428024292,3
12,0.13845702661891152,0.9161162658646467,0.054466230936819175,0.9891785415965392,0.0328699818524956,val,52.116201639175415,3
13,0.17242564356038187,0.9622901976454393,0.7092280905397562,0.9375389602293979,0.1492362885772494,train,17.715697526931763,3
13,0.13612054011556077,0.8986988493841336,0.02650469353948095,0.9780204710077172,0.05513321681408242,val,52.087730884552,3
14,0.17368453832946174,0.9646641716070224,0.7202380952380952,0.9414038149856626,0.14315468083334984,train,17.72911787033081,3
14,0.13525789020478962,0.9100703847449801,0.02736318407960199,0.9610028549700166,0.1016226106164785,val,51.96142768859863,3
15,0.17861793477860638,0.969915686887875,0.7307462686567164,0.9437725969330507,0.13258504610370178,train,17.75122094154358,3
15,0.14387643358999633,0.9090512722916224,0.020785219399538105,0.9577115358242635,0.10349936018965279,val,52.082990646362305,3
16,0.17752672462858968,0.9698879647217958,0.7295756808106396,0.9467647425508041,0.12856646291415236,train,17.72466492652893,3
16,0.15065392919094978,0.9282389150266439,0.04432505036937542,0.9822592911196719,0.045648501910725794,val,52.104398012161255,3
17,0.17613913877893722,0.9679824077405941,0.738166566806471,0.9455180152100735,0.13431153187458966,train,17.729921340942383,3
17,0.13469911769477477,0.9028556363954027,0.03024747937671861,0.97361957836207,0.07027532690158414,val,52.964928150177,3
18,0.17899997050748828,0.9726111794768417,0.7411982705373688,0.9477621244233886,0.12374401402281844,train,18.500977993011475,3
18,0.13921672012080213,0.9105553718286306,0.03433874709976798,0.9740559274912418,0.06385194428974499,val,55.47185826301575,3
19,0.18308089806670877,0.9775415494982561,0.7701863354037267,0.9538710883929684,0.11328796147878158,train,18.103805541992188,3
19,0.14656016398148028,0.917924242802411,0.039397450753186555,0.9793295183952325,0.04745143316288787,val,55.31931972503662,3
20,0.18002232300405133,0.9750013153825323,0.7881656804733728,0.9553671612018452,0.11725470829423526,train,17.74038314819336,3
20,0.157030674770064,0.9234001198038212,0.034047919293820936,0.9809003752602511,0.04904116668101125,val,56.91055464744568,3
21,0.1823426797110268,0.9767889965516702,0.7773972602739726,0.9513776337115073,0.1179806860611453,train,18.514299631118774,3
21,0.1338450474847437,0.907903932310841,0.020128824476650563,0.9393100696911895,0.12570857331411495,val,53.83948731422424,3
22,0.18305368114417436,0.9787000299220016,0.7799373040752351,0.9562398703403565,0.10756341631219654,train,18.144046783447266,3
22,0.1254007500218392,0.8946300433040896,0.027810885975367503,0.9694929623119024,0.07867549247174467,val,55.75788688659668,3
23,0.18187069983442503,0.9778678764850619,0.7926829268292683,0.9576112704151603,0.1080803651506614,train,18.247886419296265,3
23,0.1494270319851243,0.9288132869925497,0.036346691519105315,0.9742180000249342,0.05717719945639288,val,56.3682599067688,3
24,0.18556441250535383,0.981413626962607,0.7987730061349694,0.9591073432240369,0.10187116198925529,train,18.427014589309692,3
24,0.15149879572200517,0.9326424854301082,0.06804374240583232,0.9904377205121492,0.024316490703782483,val,56.12501049041748,3
25,0.18728461062377869,0.9848003947184318,0.8264947245017585,0.9630968707143748,0.09329680745980563,train,18.141788959503174,3
25,0.11943286618162754,0.8894518039210793,0.03948896631823461,0.9793793868671379,0.058494193096384636,val,57.957950830459595,3
1,0.08384769994924986,0.7969780264416713,0.35310344827586204,0.8830569754394714,0.2997694782678172,train,18.852988243103027,4
1,0.1050938071865779,0.8678890255207128,0.03589232303090728,0.9879442969168817,0.05404318536032438,val,59.059890031814575,4
2,0.12579284877325816,0.8858647161530718,0.4529115744069015,0.9051240493704027,0.2336389227938979,train,18.68623423576355,4
2,0.10678780181793918,0.8701948875379297,0.021396396396396396,0.9566642979142511,0.0924870513416566,val,55.43482494354248,4
3,0.14068066402819027,0.9133347735855686,0.5529715762273901,0.9137264680214437,0.21201294833841913,train,19.234660148620605,4
3,0.11437251594864561,0.8814517339282417,0.030690537084398978,0.9858248868609044,0.05469818267005299,val,54.90981078147888,4
4,0.1493844726065493,0.9262969563182749,0.5809399477806788,0.9199601047250966,0.19652713998207466,train,19.325533390045166,4
4,0.14934882296643365,0.9223214482845348,0.04214223002633889,0.9863983742878158,0.05285656928877165,val,58.404120206832886,4
5,0.15507792590074027,0.936948493820864,0.6105799872530274,0.9238249594813615,0.18301274504766657,train,19.892555952072144,4
5,0.12755489511507628,0.9019329083347654,0.029516539440203562,0.9762252060191245,0.06287583276258635,val,58.690295934677124,4
6,0.15767256043847822,0.9404262293755083,0.6231086657496562,0.9316793417279641,0.17148554800976476,train,19.629538536071777,4
6,0.14009528069840296,0.910692944134223,0.03257650542941757,0.9755644487663787,0.06918667045561677,val,55.96989345550537,4
7,0.16186618066869007,0.9460439454019085,0.6245847176079734,0.9295599052487221,0.16725250105767492,train,18.72474956512451,4
7,0.12042108200245293,0.8847238581243299,0.04199475065616798,0.9863485058159105,0.0440504473927171,val,54.509575605392456,4
8,0.1649888406451453,0.9518123763060842,0.6843033509700176,0.9330507418027677,0.1667266914142444,train,18.659772396087646,4
8,0.11472606279240247,0.8795408082780327,0.03255340793489318,0.9762875416090062,0.07290043816935685,val,54.93281579017639,4
9,0.16146638557039117,0.9494169424109434,0.6870870870870871,0.9350455055479366,0.1651416086593889,train,18.89591956138611,4
9,0.12648119936502997,0.8947079006792233,0.03167420814479638,0.9786562940245104,0.05913088715173838,val,57.79925894737244,4
