epoch,pauc,auc,f1,acc,loss,split,time,fold
9,0.17690093920558364,0.968457332038666,0.7338425381903643,0.9435232514649047,0.135585231045613,train,68.65262627601624,0
9,0.14973640108846062,0.9301136738400424,0.040082219938335044,0.9767122946119131,0.05049055141968089,val,103.59737062454224,0
10,0.17772991883721911,0.9698101814711318,0.7479484173505275,0.946390724348585,0.13176529602701148,train,68.73123407363892,0
10,0.14890542154352876,0.9325896285727574,0.03090507726269316,0.9616899793053582,0.08906591149401988,val,103.15642070770264,0
11,0.18048884584395797,0.9740505943222402,0.7594713656387665,0.9489465153970826,0.12322267573228254,train,68.70599269866943,0
11,0.13997623226069505,0.9213136464842918,0.055031446540880505,0.9850150846485651,0.03973874803562598,val,103.1157295703888,0
12,0.18417205316554192,0.978390357368955,0.7669650591972278,0.949694551801521,0.11477402339187832,train,68.70953345298767,0
12,0.1543441272405421,0.9352035775098779,0.03917995444191344,0.9737078315506021,0.06140239919696448,val,103.04124736785889,0
13,0.1845164210103301,0.979447094845442,0.7892198581560284,0.9536840792918588,0.1115552836905044,train,68.68108057975769,0
13,0.14396605553249797,0.9198831416783174,0.03771213073538655,0.9809135562370659,0.0462582528045386,val,103.13514590263367,0
1,0.10945109431334259,0.8541145585934475,0.3409090909090909,0.895150230644558,0.25667081436367806,train,68.66653871536255,1
1,0.14199069123320998,0.9166569073724589,0.031413612565445025,0.9769361192838977,0.07230481382154852,val,103.08786129951477,1
2,0.14664785059755195,0.9187586327377293,0.5421487603305785,0.9136641316544072,0.20631519924810401,train,68.73712015151978,1
2,0.15476023174004053,0.9335075287355218,0.033818324813212744,0.9693686730165063,0.06969068226804588,val,103.03315854072571,1
3,0.1536390426106509,0.9327311849032319,0.5932203389830508,0.9222042139384117,0.1887646665014486,train,68.69808578491211,1
3,0.14053137277112115,0.9183852623778248,0.050314465408805034,0.9849399092405127,0.050493139294252545,val,103.33859395980835,1
4,0.15791587291510678,0.939547500600754,0.6155844155844156,0.9261937414287496,0.17893339689099277,train,68.66699028015137,1
4,0.14400286571275164,0.9216559058448893,0.05609756097560976,0.9903505709868847,0.04035205005921665,val,102.9365782737732,1
5,0.16454018628333122,0.9499887356063109,0.6597812879708383,0.9301832689190874,0.167831830991712,train,68.69323372840881,1
5,0.13910002028653287,0.9158766438011203,0.043586550435865505,0.9808507455243605,0.04939505860904839,val,103.5961754322052,1
6,0.1676503444349613,0.9547307679196817,0.6772713368002448,0.9342351327764618,0.15911484390610928,train,68.78599953651428,1
6,0.147547953332015,0.926961362154289,0.03242769500438212,0.9724729466912682,0.06303471706318786,val,103.73360514640808,1
7,0.17186133028859057,0.9609455986635385,0.6993615786419036,0.9354195237501558,0.15176249361749555,train,68.87456345558167,1
7,0.14013351354430043,0.9138380712306886,0.04638218923933209,0.9871839624993767,0.045862287671785074,val,105.01824760437012,1
1,0.10710076433325569,0.84513961927854,0.3265139116202946,0.8973943398578731,0.2617156180169731,train,68.99013233184814,2
1,0.13797203953526097,0.9129714155570253,0.030876109610189117,0.9686950667614168,0.09332837049279213,val,104.8709442615509,2
2,0.14216463777350213,0.9087985585936712,0.4774011299435028,0.9077421767859369,0.21469120936617112,train,69.06195735931396,2
2,0.10830327838165002,0.8887357888956833,0.04950495049504951,0.9880315667427161,0.04125798170253086,val,105.18894362449646,2
3,0.15237398664584056,0.9301238548506349,0.566359604230638,0.9207704774965715,0.18872812322901972,train,69.04143953323364,2
3,0.12866774406908682,0.894627703385706,0.01579371474617244,0.9238633105185075,0.15433396518568215,val,105.02638936042786,2
4,0.15728489462963458,0.9369280330677044,0.585982905982906,0.9245106595187632,0.179090814366031,train,69.10031247138977,2
4,0.12499859604896976,0.8996806791379117,0.04012671594508976,0.9773347795190186,0.06601892103427902,val,105.01194334030151,2
5,0.16624659918254872,0.9504803128602645,0.6503561474140601,0.9296222416157587,0.16637737527969618,train,69.08352088928223,2
5,0.1467131166464913,0.9257485398909286,0.05028735632183908,0.9835184700352819,0.05539153772357303,val,106.26957678794861,2
6,0.16768105598239286,0.9535188532993795,0.6594292803970223,0.931554668993891,0.16200245849820905,train,69.25766134262085,2
6,0.14256303740125542,0.9211994265640014,0.032419915090698574,0.9687449352333221,0.068671831912834,val,106.53717589378357,2
7,0.1704797687592912,0.9583260959215736,0.6883353584447145,0.9360428874205211,0.1527115022110246,train,69.378671169281,2
7,0.151355592716926,0.9337458349452772,0.03131716303346638,0.9606662427846555,0.09251114201757858,val,106.03365230560303,2
8,0.17404990886693797,0.9625720504681511,0.7035236938031592,0.9391597057723476,0.14606934759647758,train,69.34465289115906,2
8,0.14016774094919565,0.9192223515243788,0.03251470079557247,0.9651294710201843,0.07940191389829196,val,106.26498484611511,2
9,0.17378993330031278,0.9647753893747697,0.7294188861985472,0.944271287869343,0.13939034765789535,train,69.28432583808899,2
9,0.12873443174302077,0.9096516173515867,0.04487917146144994,0.9793045841592799,0.051729861529217415,val,105.93952870368958,2
10,0.17716589821094342,0.9694097869751226,0.7532244196044712,0.9463283879815484,0.13312347431635754,train,69.16624879837036,2
10,0.13284637031860325,0.9007924523592616,0.0444064901793339,0.9860492949844785,0.040770265503444994,val,106.59769558906555,2
11,0.18051227859560107,0.9725297414059833,0.7535191829975159,0.9443336242363795,0.1312940738662966,train,69.45289325714111,2
11,0.13490768242003714,0.9132052514008311,0.02789638485624822,0.9574247921108078,0.09317532066706537,val,106.91169452667236,2
12,0.1802679102207844,0.9731328817916629,0.7600229095074456,0.9477621244233886,0.12563570150977313,train,69.52132439613342,2
12,0.13170495813106034,0.9099089303765084,0.07428571428571429,0.9919213075513333,0.023128205478900446,val,107.21602511405945,2
1,0.1125080728994419,0.8606130171369564,0.4136936936936937,0.8985787308315671,0.2535383133162816,train,69.23726415634155,3
1,0.14533092685727117,0.9206858144787912,0.03371462974111981,0.9799902756479785,0.07048606945896845,val,106.56404852867126,3
2,0.1421392143909358,0.9156864334400839,0.5479091208429371,0.9144121680588455,0.2092177575139782,train,69.59080338478088,3
2,0.1447874418140295,0.9213130686001672,0.05474095796676442,0.9879442969168817,0.06830715592946093,val,108.56260752677917,3
3,0.15327228514088492,0.9300714548352816,0.5647446457990115,0.9176536591447451,0.19295844457529043,train,71.16819357872009,3
3,0.14280896282337668,0.9209708165379191,0.03507194244604316,0.9732455648227799,0.06838885546231238,val,110.81701588630676,3
4,0.15811831374734459,0.9392656988957232,0.6222360635316101,0.9243859867846902,0.18287901923642153,train,72.39865326881409,3
4,0.15496858269583555,0.9348937989042942,0.04755434782608696,0.9825211005971749,0.0702424106536575,val,109.20655488967896,3
5,0.16303870297069284,0.9457706209267923,0.6192926045016077,0.9261937414287496,0.17227948613115565,train,69.23709321022034,3
5,0.15638251737779382,0.932378230647315,0.032056990204808546,0.9728964855194425,0.06652797976469284,val,104.97213673591614,3
6,0.1670038777361128,0.9524098278286467,0.6495507060333762,0.9319286871961102,0.1607284323276622,train,69.21166038513184,3
6,0.14591068063545942,0.9121882448740188,0.026455026455026454,0.9678847040929548,0.07316989970336168,val,105.42646789550781,3
7,0.17071033156021512,0.95781005533437,0.6861798430899215,0.9351701782820098,0.15485837525190713,train,68.96751284599304,3
7,0.1481751756498733,0.9240756542411801,0.04434589800443459,0.9785066886087943,0.05449948415582904,val,103.7628927230835,3
8,0.17381310831734254,0.9635495154717985,0.7090796788140827,0.9412791422515896,0.14215797300751332,train,69.08610916137695,3
8,0.15600485455067326,0.9339272566172891,0.034050179211469536,0.9731208936430166,0.06647516835200203,val,103.85863995552063,3
9,0.17463554341244303,0.9641806336941994,0.7070336391437309,0.9402817603790051,0.14101160992091458,train,68.92632007598877,3
9,0.13788405860403588,0.9144104653629681,0.04667609618104668,0.9831943249678972,0.04048183688066062,val,103.61878156661987,3
10,0.17907534835574795,0.9711103422558054,0.7449464922711059,0.946515397082658,0.12915548146480316,train,68.84249091148376,3
10,0.15166243401430154,0.9319231945189751,0.03653693407466243,0.9697547717894054,0.07031700992066431,val,103.94096970558167,3
1,0.11504591601860886,0.8653469489762113,0.39251622756777393,0.9008228400448822,0.24841681527550066,train,68.82170009613037,4
1,0.14112443511380277,0.9047165017645343,0.017419706042460535,0.954993704105422,0.12879994909806355,val,104.46230101585388,4
2,0.14691779235472516,0.9218101144303231,0.5622119815668203,0.9170926318414163,0.2003012398814348,train,69.02558279037476,4
2,0.09696606955039806,0.8571807063065346,0.02090800477897252,0.959132787273566,0.08275751171752155,val,104.67137598991394,4
3,0.15482662982590648,0.934018954024596,0.5939433409312928,0.9222665503054482,0.18550612332331662,train,68.85481858253479,4
3,0.11567016629724874,0.881617644000183,0.01807092839394624,0.9458054381568612,0.11205753547705666,val,103.93590927124023,4
4,0.16291509664040976,0.9455258880357934,0.6300251256281407,0.9265677596309687,0.1726126358556244,train,68.83144736289978,4
4,0.13811874297442037,0.9077506402016903,0.022264458322020092,0.955105908167209,0.10035259712782371,val,104.09378480911255,4
5,0.16543185845430375,0.9514470033090441,0.6685340802987861,0.9336117691060964,0.1629839465604372,train,68.85306167602539,4
5,0.09923786960588275,0.8642796415062522,0.035583464154892726,0.9770231015696101,0.060548933843702184,val,104.50890803337097,4
6,0.17093809135284668,0.9590612445644834,0.6916176925456232,0.9378506420645805,0.14893020064527623,train,68.92111468315125,4
6,0.13705967034932628,0.9078437546297229,0.03493912122816305,0.9772724439291369,0.04988891776788746,val,103.29141426086426,4
